'article_id', 'similarity'
'26320910-60', 1.0
'26320910-61', 1.0
'26321010-63', 1.0
'26321110-10', 0.99609375
'26321110-20', 0.98828125
'26321110-60', 0.99609375
'26321210-10', 1.0
'26321210-60', 1.0
'26321310-20', 0.9921875
'26321310-60', 1.0
'26321410-60', 1.0
'26321510-62', 1.0
'26321610-92', 1.0
'26321710-10', 1.0
'26321810-10', 1.0
'26321810-20', 0.9921875
'26321910-10', 1.0
'26321910-60', 1.0
'26322010-60', 1.0
'26322010-92', 1.0
'26322110-60', 1.0
'26322210-10', 1.0
'26322210-62', 1.0
'26322310-10', 1.0
'26322310-62', 1.0
'26322410-10', 1.0
'26322410-92', 1.0
'26322510-10', 1.0
'26322510-61', 1.0
'26322610-10', 1.0
'26322610-21', 1.0
'26322610-60', 1.0
'26322710-60', 1.0
'26322740-10', 1.0
'26322880-93', 0.99609375
'26322910-10', 1.0
'26323010-10', 1.0
'26323010-30', 1.0
'26323150-92', 1.0
'26323150-93', 1.0
'26323210-10', 0.99609375
'26323210-20', 0.98828125
'26323210-60', 0.99609375
'26323340-10', 1.0
'26323340-64', 1.0
'26323540-10', 1.0
'26323540-20', 0.9921875
'26323610-93', 1.0
'26323710-93', 1.0
'26323810-10', 1.0
'26323810-60', 1.0
'26323910-63', 1.0
'26324010-62', 1.0
'26324150-62', 1.0
'26324210-62', 1.0
'26324310-10', 1.0
'26324410-62', 1.0
'26324510-10', 1.0
'26324610-10', 1.0
'26324610-62', 1.0
'26324610-63', 1.0
'26324610-70', 1.0
'26324710-10', 1.0
'26324710-63', 1.0
'26324810-10', 1.0
'26324810-63', 1.0
'26324910-20', 0.9921875
'26325010-10', 0.98828125
'26325010-11', 0.98828125
'26325010-19', 0.98828125
'26325040-10', 0.98828125
'26325040-19', 0.98828125
'26325040-20', 0.98046875
'26325040-60', 0.98828125
'26325110-10', 1.0
'26325140-10', 0.99609375
'26325140-20', 0.98828125
'26325210-10', 1.0
'26325210-21', 1.0
'26325210-60', 1.0
'26325310-70', 1.0
'26325310-10', 1.0
'26325310-21', 1.0
'26325310-62', 1.0
'26325310-72', 1.0
'26325410-10', 0.98828125
'26325410-11', 0.98828125
'26325410-19', 0.98828125
'26325410-20', 0.98046875
'26325410-31', 0.98828125
'26325410-33', 0.98828125
'26325410-50', 0.98828125
'26325410-51', 0.98828125
'26325410-62', 0.98828125
'26325410-63', 0.98828125
'26325410-91', 0.98828125
'26325550-10', 1.0
'26325550-64', 1.0
'26325610-63', 1.0
'26325710-10', 1.0
'26325710-63', 1.0
'26325810-10', 1.0
'26325910-10', 1.0
'26326040-10', 1.0
'26326150-10', 1.0
'26326150-64', 1.0
'26326410-10', 1.0
'26326570-10', 1.0
'26326570-20', 0.9921875
'26326660-64', 0.99609375
'26326660-10', 0.99609375
'26326750-10', 0.99609375
'26326750-92', 0.99609375
'26326860-10', 0.99609375
'26326860-11', 0.99609375
'26326980-10', 0.9765625
'26326980-11', 0.9765625
'26326980-12', 0.9765625
'26326980-20', 0.96875
'26327010-60', 0.9921875
'26327110-50', 0.99609375
'26327110-64', 0.99609375
'26327250-11', 0.99609375
'26327310-10', 0.99609375
'26327610-30', 0.99609375
'26327710-10', 0.99609375
'26327830-10', 1.0
'26327830-53', 1.0
'26327830-60', 1.0
'26327910-99', 0.98828125
'26328080-11', 0.99609375
'26328180-99', 0.99609375
'26328210-10', 1.0
'26328310-10', 0.98828125
'26328310-70', 0.98828125
'26328410-33', 0.98828125
'26328410-70', 0.98828125
'26328410-93', 0.98828125
'26328510-50', 0.9921875
'26328510-61', 0.9921875
'26328610-10', 1.0
'26328610-60', 1.0
'26328710-91', 0.99609375
'26328810-10', 0.99609375
'26328810-35', 0.99609375
'26328810-63', 0.99609375
'26328910-10', 0.98828125
'26329010-62', 1.0
'26329110-10', 0.98828125
'26329110-20', 0.98046875
'26329110-91', 0.98828125
'26329140-50', 0.98828125
'26329210-72', 0.98828125
'26329220-30', 0.98828125
'26329350-10', 0.9921875
'26329350-79', 0.9921875
'26329410-0', 1.0
'26329510-60', 0.984375
'26329610-10', 0.98828125
'26329610-93', 0.98828125
'26329720-10', 0.98828125
'26329720-21', 0.98828125
'26329810-10', 0.98828125
'26329810-93', 0.98828125
'26329910-21', 0.98828125
'26329910-50', 0.98828125
'26329910-64', 0.98828125
'26330010-20', 0.98046875
'26330010-31', 0.98828125
'26330010-63', 0.98828125
'26330110-10', 0.98828125
'26330210-10', 1.0
'26330210-63', 1.0
'26330310-10', 1.0
'26330310-93', 1.0
'26330410-10', 0.98828125
'26330410-20', 0.98046875
'26330520-10', 0.98828125
'26330520-60', 0.98828125
'26330610-11', 0.98828125
'26330610-63', 0.98828125
'26330610-10', 0.98828125
'26330760-10', 0.9921875
'26330760-64', 0.9921875
'26330760-20', 0.984375
'26330860-19', 0.9921875
'26330860-10', 0.9921875
'26330950-70', 0.9921875
'26331020-11', 1.0
'26331110-10', 1.0
'26331250-21', 1.0
'26331310-91', 1.0
'26331310-93', 1.0
'26331450-10', 1.0
'26331450-20', 0.9921875
'26331550-20', 0.984375
'26331550-10', 0.9921875
'26400110-63', 1.0
'26400210-20', 0.9921875
'26400210-30', 1.0
'26400350-20', 0.9921875
'26400460-64', 0.98828125
'26400520-21', 0.98828125
'26400650-10', 1.0
'26400650-80', 1.0
'26400750-20', 0.9921875
'26400950-19', 0.9921875
'26400950-29', 0.98828125
'26401010-69', 1.0
'26401310-10', 1.0
'26401310-20', 0.9921875
'26401410-10', 1.0
'26401510-10', 1.0
'26401610-64', 1.0
'26401810-10', 1.0
'26401950-10', 1.0
'26402010-10', 1.0
'26402010-20', 0.9921875
'26402110-61', 1.0
'26402110-70', 1.0
'26402310-10', 0.9921875
'26402310-63', 0.9921875
'26402410-20', 0.984375
'26402410-63', 0.9921875
'26402550-91', 0.9921875
'26402680-50', 0.98828125
'26402680-70', 0.98828125
'26402780-11', 0.984375
'26402780-70', 0.984375
'26402880-19', 0.984375
'26402910-60', 1.0
'26403110-10', 1.0
'26403110-20', 0.9921875
'26403210-64', 0.98828125
'26403330-10', 1.0
'26403330-83', 1.0
'26403480-10', 0.98828125
'26403480-50', 0.98828125
'26403510-10', 1.0
'26403510-20', 0.9921875
'26403680-10', 0.99609375
'26403680-91', 0.99609375
'26403730-10', 1.0
'26403810-10', 1.0
'26404010-91', 1.0
'26404110-10', 1.0
'26404110-30', 1.0
'26404280-10', 0.99609375
'26404280-20', 0.98828125
'26404280-31', 0.99609375
'26404280-38', 0.99609375
'26404280-51', 0.99609375
'26404280-70', 0.99609375
'26404280-80', 0.99609375
'26404280-81', 0.99609375
'26404310-10', 1.0
'26404510-60', 1.0
'26404650-10', 1.0
'26404650-20', 0.9921875
'26405410-11', 1.0
'26406480-10', 0.99609375
'26406480-20', 0.98828125
'26406480-50', 0.99609375
'26406780-10', 0.99609375
'26406780-11', 0.99609375
'26410350-10', 1.0
'26413010-10', 1.0
'26413010-20', 0.9921875
'26413010-51', 1.0
'26413010-70', 1.0
'26413110-30', 1.0
'26413110-60', 1.0
'26413230-50', 1.0
'26413230-60', 1.0
'26413310-10', 1.0
'26413710-70', 1.0
'26414110-10', 1.0
'26414110-70', 1.0
'26414310-10', 1.0
'26414780-21', 0.99609375
'26414780-34', 0.99609375
'26414780-50', 0.99609375
'26414880-70', 0.99609375
'26415210-10', 1.0
'26415210-20', 0.9921875
'26415310-10', 1.0
'26415310-20', 0.9921875
'26415310-30', 1.0
'26415470-10', 1.0
'26415470-20', 0.9921875
'26415510-60', 1.0
'26415510-10', 1.0
'26415610-10', 1.0
'26415610-93', 1.0
'26415780-10', 0.99609375
'26415780-30', 0.99609375
'26415810-10', 1.0
'26415810-20', 0.9921875
'26415910-10', 1.0
'26416110-10', 1.0
'26416210-10', 1.0
'26416210-30', 1.0
'26416410-10', 1.0
'26416510-10', 1.0
'26416510-30', 1.0
'26416680-10', 0.99609375
'26416680-21', 0.99609375
'26416680-38', 0.99609375
'26416680-51', 0.99609375
'26416680-81', 0.99609375
'26416710-38', 1.0
'26416810-80', 1.0
'26416810-10', 1.0
'26416810-20', 0.9921875
'26416810-38', 1.0
'26416910-10', 1.0
'26417180-30', 0.99609375
'26417280-50', 0.99609375
'26417380-20', 0.98828125
'26417380-21', 0.99609375
'26417380-38', 0.99609375
'26417380-50', 0.99609375
'26417380-80', 0.99609375
'26417410-10', 1.0
'26417550-30', 1.0
'26417610-60', 1.0
'26417710-20', 0.9921875
'26417810-60', 1.0
'26417810-63', 1.0
'26417910-10', 1.0
'26417910-20', 0.9921875
'26418010-10', 1.0
'26418180-60', 0.99609375
'26418280-20', 0.98828125
'26418280-10', 0.99609375
'26418280-21', 0.99609375
'26418280-31', 0.99609375
'26418280-60', 0.99609375
'26418280-81', 0.99609375
'26418380-10', 0.99609375
'26418380-70', 0.99609375
'26418410-60', 1.0
'26418510-60', 1.0
'26418610-10', 1.0
'26418610-60', 1.0
'26418710-10', 1.0
'26418710-20', 0.9921875
'26418710-60', 1.0
'26418810-60', 1.0
'26418910-10', 1.0
'26418910-60', 1.0
'26419010-30', 1.0
'26419010-60', 1.0
'26419110-10', 1.0
'26419110-60', 1.0
'26419210-60', 1.0
'26419310-60', 1.0
'26419310-20', 0.9921875
'26419410-20', 0.9921875
'26419410-60', 1.0
'26419510-10', 1.0
'26419510-60', 1.0
'26419610-60', 1.0
'26419710-10', 1.0
'26419710-70', 1.0
'26419910-10', 1.0
'26419910-20', 0.9921875
'26420010-10', 1.0
'26420010-20', 0.9921875
'26420110-10', 1.0
'26420110-20', 0.9921875
'26420210-20', 0.9921875
'26420310-60', 1.0
'26420480-10', 0.99609375
'26420480-20', 0.98828125
'26420480-60', 0.99609375
'26420680-20', 0.98828125
'26420680-60', 0.99609375
'26420710-10', 1.0
'26420710-60', 1.0
'26420810-60', 1.0
'26420910-10', 1.0
'26420910-93', 1.0
'26421010-10', 1.0
'26421110-10', 1.0
'26421280-10', 0.99609375
'26421280-20', 0.98828125
'26421280-60', 0.99609375
'26421280-70', 0.99609375
'26421280-80', 0.99609375
'26421380-10', 0.99609375
'26421380-30', 0.99609375
'26421380-50', 0.99609375
'26421480-93', 0.99609375
'26421510-20', 0.9921875
'26421510-60', 1.0
'26421610-10', 1.0
'26421610-21', 1.0
'26421610-62', 1.0
'26421810-60', 1.0
'26421950-20', 0.9921875
'26421950-91', 1.0
'26422050-60', 1.0
'26422050-20', 0.9921875
'26422110-10', 1.0
'26422110-21', 1.0
'26422110-62', 1.0
'26422110-93', 1.0
'26422210-10', 1.0
'26422210-62', 1.0
'26422310-10', 1.0
'26422480-10', 0.99609375
'26422510-10', 1.0
'26422510-62', 1.0
'26422510-63', 1.0
'26422610-70', 1.0
'26422610-11', 1.0
'26422780-10', 0.99609375
'26422880-10', 0.99609375
'26422880-20', 0.98828125
'26422880-60', 0.99609375
'26422980-10', 0.99609375
'26422980-20', 0.98828125
'26423080-10', 0.99609375
'26423080-20', 0.98828125
'26423150-92', 1.0
'26423150-93', 1.0
'26423250-10', 1.0
'26423250-93', 1.0
'26423370-10', 1.0
'26423450-10', 1.0
'26423450-92', 1.0
'26423450-93', 1.0
'26423570-10', 1.0
'26423570-20', 0.9921875
'26423610-10', 1.0
'26423770-10', 1.0
'26423770-11', 1.0
'26423770-34', 1.0
'26423810-10', 1.0
'26423810-62', 1.0
'26423910-10', 1.0
'26423910-20', 0.9921875
'26423910-62', 1.0
'26424080-10', 0.99609375
'26424080-20', 0.98828125
'26424080-30', 0.99609375
'26424110-34', 1.0
'26424110-64', 1.0
'26424280-11', 0.99609375
'26424280-34', 0.99609375
'26424310-10', 1.0
'26424310-20', 0.9921875
'26424440-10', 1.0
'26424510-10', 1.0
'26424510-63', 1.0
'26424650-10', 1.0
'26424650-11', 1.0
'26424650-20', 0.9921875
'26424650-21', 1.0
'26424750-10', 1.0
'26424750-20', 0.9921875
'26424750-92', 1.0
'26424810-92', 1.0
'26424840-10', 1.0
'26424910-10', 1.0
'26425010-10', 1.0
'26425010-60', 1.0
'26425110-10', 1.0
'26425250-10', 1.0
'26425250-70', 1.0
'26425350-10', 1.0
'26425350-70', 1.0
'26425440-10', 1.0
'26425440-20', 0.9921875
'26425510-10', 0.99609375
'26425510-60', 0.99609375
'26425610-10', 1.0
'26425610-62', 1.0
'26425750-10', 1.0
'26425750-21', 1.0
'26425850-70', 1.0
'26425850-10', 1.0
'26425950-70', 1.0
'26425950-21', 1.0
'26425950-10', 1.0
'26426010-60', 1.0
'26426130-64', 0.99609375
'26426130-50', 0.99609375
'26426130-11', 0.99609375
'26426210-11', 0.99609375
'26426310-10', 0.99609375
'26426450-20', 0.98828125
'26426450-10', 0.99609375
'26426560-64', 0.99609375
'26426560-10', 0.99609375
'26426650-20', 0.98828125
'26426650-10', 0.99609375
'26426710-60', 0.99609375
'26426880-20', 0.984375
'26426880-10', 0.9921875
'26426880-30', 0.9921875
'26426980-38', 0.9921875
'26427010-60', 1.0
'26427010-10', 1.0
'26427110-60', 1.0
'26427110-10', 1.0
'26427230-10', 0.99609375
'26427350-21', 0.99609375
'26427350-10', 0.99609375
'26427430-70', 1.0
'26427430-10', 1.0
'26427510-93', 0.99609375
'26427510-20', 0.98828125
'26427610-10', 0.99609375
'26427780-71', 0.9921875
'26427780-10', 0.9921875
'26427860-70', 0.99609375
'26427860-10', 0.99609375
'26427980-50', 0.99609375
'26427980-30', 0.99609375
'26427980-21', 0.99609375
'26427980-10', 0.99609375
'26428010-60', 0.98828125
'26428010-30', 0.98828125
'26428010-10', 0.98828125
'26428020-60', 0.98828125
'26428110-30', 1.0
'26428110-21', 1.0
'26428210-63', 1.0
'26428210-30', 1.0
'26428350-63', 0.9921875
'26428410-60', 0.98828125
'26428410-50', 0.98828125
'26428410-10', 0.98828125
'26428520-64', 1.0
'26428520-60', 1.0
'26428610-60', 1.0
'26428640-10', 1.0
'26428640-20', 0.9921875
'26428710-10', 1.0
'26428710-62', 1.0
'26428810-10', 1.0
'26428950-10', 1.0
'26428950-93', 1.0
'26429010-60', 0.98828125
'26429010-63', 0.98828125
'26429150-10', 1.0
'26429150-63', 1.0
'26429210-20', 0.98046875
'26429210-93', 0.98828125
'26429360-10', 1.0
'26429360-20', 0.9921875
'26429380-10', 0.984375
'26429380-20', 0.9765625
'26429380-38', 0.984375
'26429380-52', 0.984375
'26429380-55', 0.984375
'26429380-80', 0.984375
'26429450-90', 1.0
'26429510-20', 0.9921875
'26429510-63', 1.0
'26429620-60', 0.98828125
'26429620-63', 0.98828125
'26429720-50', 0.98828125
'26429720-60', 0.98828125
'26429860-10', 0.9921875
'26429910-10', 0.98828125
'26429910-92', 0.98828125
'26430010-50', 0.99609375
'26430110-50', 0.99609375
'26430210-50', 0.9921875
'26430310-70', 0.98828125
'26430410-50', 0.984375
'26430510-60', 0.984375
'26430610-50', 0.98828125
'26430780-10', 0.9765625
'26430880-20', 0.96875
'26430910-70', 0.98828125
'26431010-10', 0.98828125
'26431180-50', 0.984375
'26431280-20', 0.98046875
'26431280-50', 0.98828125
'26431310-10', 0.98828125
'26431310-63', 0.98828125
'26431410-10', 0.9921875
'26431410-93', 0.9921875
'26431510-93', 0.98828125
'26431520-30', 0.9921875
'26431520-10', 0.9921875
'26431520-34', 0.9921875
'26431680-10', 0.984375
'26431680-63', 0.984375
'26431780-10', 0.984375
'26431780-12', 0.984375
'26431780-20', 0.9765625
'26431780-50', 0.984375
'26431780-11', 0.984375
'26431810-64', 1.0
'26431950-64', 0.9921875
'26431950-10', 0.9921875
'26432030-10', 0.9921875
'26432150-20', 0.98828125
'26432150-10', 0.99609375
'26432210-63', 0.9921875
'26432210-10', 0.9921875
'26432310-70', 0.99609375
'26432310-10', 0.99609375
'26432430-64', 0.9921875
'26432430-31', 0.9921875
'26432530-50', 0.9921875
'26432530-10', 0.9921875
'26432530-70', 0.9921875
'26432610-10', 0.98828125
'26432710-60', 0.98828125
'26432880-83', 0.984375
'26432880-70', 0.984375
'26432880-50', 0.984375
'26432880-30', 0.984375
'26432880-10', 0.984375
'26432980-91', 0.984375
'26433020-81', 0.98828125
'26433020-61', 0.98828125
'26433110-10', 0.98828125
'26433210-94', 0.98828125
'26433330-70', 0.9921875
'26433330-10', 0.9921875
'26433480-99', 0.98828125
'26433510-60', 0.98828125
'26433680-73', 0.98828125
'26433680-64', 0.98828125
'26433780-64', 0.98828125
'26433780-20', 0.98046875
'26433850-92', 0.9921875
'26433850-91', 0.9921875
'26433950-19', 0.9921875
'26434010-69', 1.0
'26434110-63', 0.98828125
'26434110-10', 0.98828125
'26500110-60', 1.0
'26500550-10', 0.98828125
'26500750-79', 0.9921875
'26500750-19', 0.9921875
'26500980-10', 0.98046875
'26500980-91', 0.98046875
'26501060-10', 0.9921875
'26501250-10', 0.9921875
'26501510-63', 0.98828125
'26501510-10', 0.98828125
'26501660-10', 0.9921875
'26501850-10', 1.0
'26501850-31', 1.0
'26501850-80', 1.0
'26502210-20', 0.9921875
'26502680-29', 0.9921875
'26502680-50', 0.99609375
'26502680-69', 0.99609375
'26502680-70', 0.99609375
'26502750-60', 1.0
'26502810-60', 1.0
'26502950-70', 1.0
'26503080-60', 0.99609375
'26503250-11', 1.0
'26503410-92', 0.9921875
'26503580-10', 0.99609375
'26503610-10', 0.9921875
'26503710-20', 0.984375
'26503710-50', 0.9921875
'26503730-19', 0.98828125
'26503810-79', 0.98828125
'26503811-60', 0.9921875
'26503960-10', 0.99609375
'26504010-71', 0.98828125
'26504160-10', 0.99609375
'26504160-73', 0.99609375
'26504250-10', 0.9921875
'26504330-91', 1.0
'26504460-70', 0.9921875
'26504530-64', 0.9921875
'26504680-30', 0.98828125
'26504680-50', 0.98828125
'26504980-50', 0.99609375
'26505080-36', 0.98828125
'26505080-50', 0.98828125
'26505280-10', 0.98828125
'26505350-91', 0.9921875
'26505460-10', 0.9921875
'26505560-10', 0.9921875
'26505680-10', 0.98828125
'26505760-19', 0.9921875
'26505830-83', 0.99609375
'26506030-10', 0.9921875
'26506030-83', 0.9921875
'26506110-32', 1.0
'26506110-10', 1.0
'26506260-63', 0.99609375
'26506310-10', 1.0
'26506420-63', 1.0
'26506420-70', 1.0
'26506510-10', 1.0
'26506630-63', 1.0
'26506630-10', 1.0
'26506730-63', 1.0
'26506730-10', 1.0
'26507030-10', 1.0
'26508950-70', 1.0
'26509050-70', 1.0
'26509450-20', 0.9921875
'26509750-10', 1.0
'26512210-70', 1.0
'26512410-20', 0.9921875
'26512510-60', 1.0
'26512610-10', 1.0
'26513550-61', 1.0
'26513750-10', 1.0
'26513750-20', 0.9921875
'26513810-60', 1.0
'26513950-70', 1.0
'26513950-10', 1.0
'26513950-20', 0.9921875
'26514110-10', 1.0
'26514210-60', 1.0
'26514210-10', 1.0
'26514610-10', 1.0
'26514710-10', 1.0
'26514810-10', 1.0
'26514910-20', 0.9921875
'26515050-10', 1.0
'26515280-10', 0.99609375
'26515350-30', 1.0
'26515910-10', 1.0
'26516180-80', 0.99609375
'26516180-38', 0.99609375
'26516180-20', 0.98828125
'26516180-10', 0.99609375
'26516280-51', 0.99609375
'26516280-31', 0.99609375
'26516380-20', 0.98828125
'26516380-10', 0.99609375
'26516510-60', 1.0
'26516510-20', 0.9921875
'26516510-10', 1.0
'26516650-99', 1.0
'26516710-60', 1.0
'26516710-20', 0.9921875
'26516810-60', 1.0
'26516810-10', 1.0
'26516950-60', 1.0
'26517010-60', 1.0
'26517010-10', 1.0
'26517110-60', 1.0
'26517110-10', 1.0
'26517280-60', 0.99609375
'26517280-21', 0.99609375
'26517280-10', 0.99609375
'26517310-60', 1.0
'26517410-60', 1.0
'26517580-60', 0.9921875
'26517580-31', 0.9921875
'26517680-80', 0.9921875
'26517680-60', 0.9921875
'26517680-20', 0.984375
'26517680-10', 0.9921875
'26517780-70', 0.99609375
'26517780-60', 0.99609375
'26517780-10', 0.99609375
'26517880-60', 0.99609375
'26517880-20', 0.98828125
'26517880-10', 0.99609375
'26517980-10', 0.99609375
'26518080-60', 0.99609375
'26518150-91', 1.0
'26518210-60', 1.0
'26518310-63', 1.0
'26518450-60', 1.0
'26518630-60', 1.0
'26518710-60', 1.0
'26518710-10', 1.0
'26518810-80', 1.0
'26518810-60', 1.0
'26518910-60', 1.0
'26518910-20', 0.9921875
'26518910-10', 1.0
'26519010-63', 1.0
'26519010-20', 0.9921875
'26519110-63', 1.0
'26519110-10', 1.0
'26519210-20', 0.9921875
'26519210-10', 1.0
'26519210-60', 1.0
'26519310-20', 0.9921875
'26519310-60', 1.0
'26519410-10', 1.0
'26519430-35', 1.0
'26519430-81', 1.0
'26519510-60', 1.0
'26519612-91', 1.0
'26519630-60', 1.0
'26519710-60', 1.0
'26519710-80', 1.0
'26519910-60', 1.0
'26519910-10', 1.0
'26519910-20', 0.9921875
'26520010-10', 1.0
'26520010-20', 0.9921875
'26520010-60', 1.0
'26520010-62', 1.0
'26520110-10', 1.0
'26520110-60', 1.0
'26520250-91', 1.0
'26520250-93', 1.0
'26520350-91', 1.0
'26520450-60', 1.0
'26520510-70', 1.0
'26520650-63', 1.0
'26520650-93', 1.0
'26520750-10', 1.0
'26520750-20', 0.9921875
'26520750-30', 1.0
'26520810-10', 1.0
'26520810-60', 1.0
'26520910-63', 1.0
'26521010-60', 1.0
'26521110-10', 1.0
'26521110-92', 1.0
'26521110-93', 1.0
'26521210-60', 1.0
'26521310-60', 1.0
'26521410-60', 1.0
'26521550-91', 1.0
'26521680-10', 0.99609375
'26521680-21', 0.99609375
'26521680-70', 0.99609375
'26521710-91', 1.0
'26521840-10', 1.0
'26521840-20', 0.9921875
'26521840-30', 1.0
'26521910-92', 1.0
'26522010-35', 1.0
'26522110-10', 0.99609375
'26522110-20', 0.98828125
'26522210-20', 0.9921875
'26522210-60', 1.0
'26522310-10', 0.99609375
'26522310-60', 0.99609375
'26522510-10', 1.0
'26522510-61', 1.0
'26522710-10', 1.0
'26522710-60', 1.0
'26522810-10', 1.0
'26522810-60', 1.0
'26522910-10', 1.0
'26523010-10', 1.0
'26523010-60', 1.0
'26523010-91', 1.0
'26523110-70', 1.0
'26523210-20', 0.9921875
'26523210-61', 1.0
'26523360-10', 1.0
'26523450-10', 1.0
'26523510-10', 1.0
'26523640-10', 1.0
'26523740-10', 1.0
'26523740-20', 0.9921875
'26523880-10', 0.99609375
'26523950-10', 1.0
'26524040-10', 0.99609375
'26524110-10', 1.0
'26524110-62', 1.0
'26524140-91', 1.0
'26524140-92', 1.0
'26524250-10', 1.0
'26524250-92', 1.0
'26524310-93', 1.0
'26524410-10', 1.0
'26524570-10', 1.0
'26524570-20', 0.9921875
'26524640-69', 1.0
'26524710-10', 1.0
'26524880-10', 0.99609375
'26524950-10', 1.0
'26524950-60', 1.0
'26525010-10', 1.0
'26525110-21', 1.0
'26525250-10', 1.0
'26525250-38', 1.0
'26525310-63', 1.0
'26525310-60', 1.0
'26525430-63', 0.99609375
'26525530-70', 0.99609375
'26525630-38', 0.99609375
'26525780-50', 0.99609375
'26525850-60', 1.0
'26525910-10', 1.0
'26525910-63', 1.0
'26526010-34', 1.0
'26526010-70', 1.0
'26526110-10', 1.0
'26526280-10', 0.99609375
'26526280-34', 0.99609375
'26526380-50', 0.99609375
'26526480-10', 0.99609375
'26526570-10', 1.0
'26526680-10', 0.99609375
'26526710-10', 1.0
'26526810-63', 1.0
'26526910-63', 1.0
'26527040-10', 1.0
'26527040-20', 0.9921875
'26527140-10', 1.0
'26527140-20', 0.9921875
'26527140-30', 1.0
'26527240-10', 1.0
'26527350-10', 1.0
'26527350-11', 1.0
'26527440-10', 0.99609375
'26527440-30', 0.99609375
'26527440-40', 0.99609375
'26527510-20', 0.98828125
'26527650-40', 1.0
'26527650-50', 1.0
'26527740-30', 1.0
'26527880-20', 0.98828125
'26527910-60', 1.0
'26527910-10', 1.0
'26528010-11', 1.0
'26528110-10', 0.99609375
'26528110-60', 0.99609375
'26528230-10', 0.99609375
'26528230-21', 0.99609375
'26528310-10', 0.99609375
'26528310-63', 0.99609375
'26528410-99', 0.99609375
'26528530-10', 0.99609375
